"Site.Code","Site","Subsite","Sampling.Time","Site.Code.Sampling.Time","Plot.ID","Unique.ID","Old.Species.Name","Sieve.8","Sieve.5.6","Sieve.4","Sieve.2.8","Sieve.2","Sieve.1.4","Sieve.1","Sieve.0.71","Sieve.0.5","Unknown.Size","Bodies","Heads","Total.Abundance.Whole","Total.Abundance.Partials","Molts","Measured.size","Mesured.Size","Mesured.Size.1","Mesured.Size.2","Mesured.Size.3","Mesured.Size.4","Mesured.Size.5","Mesured.Size.6","Mesured.Size.7","Mesured.Size.8","Dry.Mass.g","individuals.SizeCount","DW..g.","Species.Revised","Group.Revised","Subspecies","Species","Subgenus","Genus","Tribe","Subfamily","Family","Superfamily","Subsection","Section","Parvorder","Infraorder","Suborder","Order","Superorder","Infraclass","Subclass","Class","Superclass","Subphylum","Phylum","Finest.Taxonomic.Resolution","Finest.Taxonomic.Resolution.Level","Valid","Mobility","MobileTaxa","eat.microalgae","eat.macroalgae","eat.seagrass","eat.seagrass.detritus","suspension.feeder","detritivore.deposit.feeder","carnivore.parasite.scavenger","broadcast.spawner.brooder.lays.egg.case","lecithotrophic.planktotrophic.direct.development","northern.range.limit..lat.","southern.range.limit..lat.","mesograzer.trait","Type.Final.Inc.Unknowns"
"WA","WA.A","A",2,"WA.2",3,"WA.A.2.3","Photis brevipes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Photis.brevipes","Gammarid",NA,"Photis.brevipes",NA,"Photis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Photis.brevipes","Species","Include","Mobile","Crustacean",0,0,0,1,1,1,0,"brooder","direct development",54,32,0,"FALSE"
"WA","WA.A","A",2,"WA.2",3,"WA.A.2.3","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",3,"WA.A.2.3","Barnacle",0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thecostraca","Barnacle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Thecostraca","Subclass","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Accedomoera vagor",0,0,0,0,1,2,3,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accedomoera.vagor","Gammarid",NA,"Accedomoera.vagor",NA,"Accedomoera",NA,NA,"Pontogeneiidae","Calliopioidea",NA,NA,"Hadziidira","Hadziida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Accedomoera.vagor","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,1,"brooder","direct development",NA,NA,0,"FALSE"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Apholocus barnardi",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apolochus.barnardi","Gammarid",NA,"Apolochus.barnardi",NA,"Apolochus",NA,NA,"Amphilochidae",NA,NA,NA,NA,NA,"Gammaridea","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Apolochus.barnardi","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,1,"brooder","direct development",NA,NA,NA,"FALSE"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Caprella californica",0,0,7,12,18,17,8,4,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Caprella equilibra",0,0,0,0,2,7,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Caprella incisa",0,0,16,10,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.incisa","Caprellid",NA,"Caprella.incisa",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.incisa","Species","Include","Mobile","Crustacean",1,0,0,0,NA,0,NA,"brooder","direct development",51,47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Idotea rufescens",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.rufescens","Isopod",NA,"Idotea.rufescens",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.rufescens","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,28,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Monocorophium insidiosum",0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monocorophium.insidiosum","Gammarid",NA,"Monocorophium.insidiosum",NA,"Monocorophium","Corophiini","Corophiinae","Corophiidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Monocorophium.insidiosum","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",55,-38,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Musculus pygmaeus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Musculus.pygmaeus","Bivalve",NA,"Musculus.pygmaeus",NA,"Musculus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Musculus.pygmaeus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Idotea resecata",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",4,"WA.A.2.4","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",5,"WA.A.2.5","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Ampithoe lacertosa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.lacertosa","Gammarid",NA,"Ampithoe.lacertosa",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.lacertosa","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",55,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Caprella californica",0,0,11,20,18,19,12,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Caprella equilibra",0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Caprella incisa",0,0,1,43,30,8,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.incisa","Caprellid",NA,"Caprella.incisa",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.incisa","Species","Include","Mobile","Crustacean",1,0,0,0,NA,0,NA,"brooder","direct development",51,47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Ischyrocerus anguipes",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischyrocerus.anguipes","Gammarid",NA,"Ischyrocerus.anguipes",NA,"Ischyrocerus","Ischyrocerini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ischyrocerus.anguipes","Species","Include","Mobile","Crustacean",1,0,0,0,1,0,0,"brooder","direct development",80,-47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Monocorophium insidiosum",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monocorophium.insidiosum","Gammarid",NA,"Monocorophium.insidiosum",NA,"Monocorophium","Corophiini","Corophiinae","Corophiidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Monocorophium.insidiosum","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",55,-38,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Idotea resecata",0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",6,"WA.A.2.6","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",7,"WA.A.2.7","Caprella californica",0,0,0,0,0,2,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",7,"WA.A.2.7","Caprella equilibra",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",7,"WA.A.2.7","Caprella incisa",0,0,0,0,0,4,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.incisa","Caprellid",NA,"Caprella.incisa",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.incisa","Species","Include","Mobile","Crustacean",1,0,0,0,NA,0,NA,"brooder","direct development",51,47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",7,"WA.A.2.7","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",7,"WA.A.2.7","Pontogeneia rostrata",0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pontogeneia.rostrata","Gammarid",NA,"Pontogeneia.rostrata",NA,"Pontogeneia",NA,NA,"Pontogeneiidae","Calliopioidea",NA,NA,"Hadziidira","Hadziida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pontogeneia.rostrata","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",48,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Ampithoe lacertosa",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.lacertosa","Gammarid",NA,"Ampithoe.lacertosa",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.lacertosa","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",55,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Caprella californica",0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Caprella equilibra",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Caprella incisa",0,0,0,0,21,22,4,3,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.incisa","Caprellid",NA,"Caprella.incisa",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.incisa","Species","Include","Mobile","Crustacean",1,0,0,0,NA,0,NA,"brooder","direct development",51,47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Monocorophium insidiosum",0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monocorophium.insidiosum","Gammarid",NA,"Monocorophium.insidiosum",NA,"Monocorophium","Corophiini","Corophiinae","Corophiidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Monocorophium.insidiosum","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",55,-38,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Idotea resecata",0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",8,"WA.A.2.8","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Caprella californica",0,0,2,5,3,4,3,3,2,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Caprella incisa",0,0,0,3,13,5,0,3,61,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.incisa","Caprellid",NA,"Caprella.incisa",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.incisa","Species","Include","Mobile","Crustacean",1,0,0,0,NA,0,NA,"brooder","direct development",51,47,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Monocorophium insidiosum",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monocorophium.insidiosum","Gammarid",NA,"Monocorophium.insidiosum",NA,"Monocorophium","Corophiini","Corophiinae","Corophiidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Monocorophium.insidiosum","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",55,-38,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Idotea resecata",0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Pontogeneia rostrata",0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pontogeneia.rostrata","Gammarid",NA,"Pontogeneia.rostrata",NA,"Pontogeneia",NA,NA,"Pontogeneiidae","Calliopioidea",NA,NA,"Hadziidira","Hadziida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pontogeneia.rostrata","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",48,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",9,"WA.A.2.9","Barnacle",0,0,0,3,0,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thecostraca","Barnacle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Thecostraca","Subclass","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"WA","WA.A","A",2,"WA.2",10,"WA.A.2.10","Ampithoe lacertosa",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.lacertosa","Gammarid",NA,"Ampithoe.lacertosa",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.lacertosa","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",55,32,1,"Mesograzer"
"WA","WA.A","A",2,"WA.2",10,"WA.A.2.10","Caprella californica",0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
